,index,Filepath,Label
992,45048,kaggle\archive\train\HOUSE FINCH\118.jpg,HOUSE FINCH
993,45049,kaggle\archive\train\HOUSE FINCH\119.jpg,HOUSE FINCH
994,45050,kaggle\archive\train\HOUSE FINCH\120.jpg,HOUSE FINCH
995,45051,kaggle\archive\train\HOUSE FINCH\121.jpg,HOUSE FINCH
996,45052,kaggle\archive\train\HOUSE FINCH\122.jpg,HOUSE FINCH
997,45053,kaggle\archive\train\HOUSE FINCH\123.jpg,HOUSE FINCH
998,45054,kaggle\archive\train\HOUSE FINCH\124.jpg,HOUSE FINCH
999,45055,kaggle\archive\train\HOUSE FINCH\125.jpg,HOUSE FINCH
1000,45056,kaggle\archive\train\HOUSE FINCH\126.jpg,HOUSE FINCH
1001,45057,kaggle\archive\train\HOUSE FINCH\127.jpg,HOUSE FINCH
1002,45058,kaggle\archive\train\HOUSE FINCH\128.jpg,HOUSE FINCH
1003,45059,kaggle\archive\train\HOUSE FINCH\129.jpg,HOUSE FINCH
1004,45060,kaggle\archive\train\HOUSE FINCH\130.jpg,HOUSE FINCH
1005,45061,kaggle\archive\train\HOUSE FINCH\131.jpg,HOUSE FINCH
1006,45062,kaggle\archive\train\HOUSE FINCH\132.jpg,HOUSE FINCH
1007,45063,kaggle\archive\train\HOUSE FINCH\133.jpg,HOUSE FINCH
1008,45064,kaggle\archive\train\HOUSE FINCH\134.jpg,HOUSE FINCH
1009,45065,kaggle\archive\train\HOUSE FINCH\135.jpg,HOUSE FINCH
1010,45066,kaggle\archive\train\HOUSE FINCH\136.jpg,HOUSE FINCH
1011,45067,kaggle\archive\train\HOUSE FINCH\137.jpg,HOUSE FINCH
1012,45068,kaggle\archive\train\HOUSE FINCH\138.jpg,HOUSE FINCH
1013,45069,kaggle\archive\train\HOUSE FINCH\139.jpg,HOUSE FINCH
1014,45070,kaggle\archive\train\HOUSE FINCH\140.jpg,HOUSE FINCH
1015,45071,kaggle\archive\train\HOUSE FINCH\141.jpg,HOUSE FINCH
1016,45072,kaggle\archive\train\HOUSE FINCH\142.jpg,HOUSE FINCH
1017,45073,kaggle\archive\train\HOUSE FINCH\143.jpg,HOUSE FINCH
1018,45074,kaggle\archive\train\HOUSE FINCH\144.jpg,HOUSE FINCH
1019,45075,kaggle\archive\train\HOUSE FINCH\145.jpg,HOUSE FINCH
1020,45076,kaggle\archive\train\HOUSE FINCH\146.jpg,HOUSE FINCH
1021,45077,kaggle\archive\train\HOUSE FINCH\147.jpg,HOUSE FINCH
1022,45078,kaggle\archive\train\HOUSE FINCH\148.jpg,HOUSE FINCH
1023,45079,kaggle\archive\train\HOUSE FINCH\149.jpg,HOUSE FINCH
1024,45080,kaggle\archive\train\HOUSE FINCH\150.jpg,HOUSE FINCH
1025,45081,kaggle\archive\train\HOUSE FINCH\151.jpg,HOUSE FINCH
1026,45082,kaggle\archive\train\HOUSE FINCH\152.jpg,HOUSE FINCH
1027,45083,kaggle\archive\train\HOUSE FINCH\153.jpg,HOUSE FINCH
1028,45084,kaggle\archive\train\HOUSE FINCH\154.jpg,HOUSE FINCH
1029,45085,kaggle\archive\train\HOUSE FINCH\155.jpg,HOUSE FINCH
1030,45086,kaggle\archive\train\HOUSE FINCH\156.jpg,HOUSE FINCH
1031,45087,kaggle\archive\train\HOUSE FINCH\157.jpg,HOUSE FINCH
1032,45088,kaggle\archive\train\HOUSE FINCH\158.jpg,HOUSE FINCH
1033,45089,kaggle\archive\train\HOUSE FINCH\159.jpg,HOUSE FINCH
1034,45090,kaggle\archive\train\HOUSE FINCH\160.jpg,HOUSE FINCH
1035,45091,kaggle\archive\train\HOUSE FINCH\161.jpg,HOUSE FINCH
1036,45092,kaggle\archive\train\HOUSE FINCH\162.jpg,HOUSE FINCH
1037,45093,kaggle\archive\train\HOUSE FINCH\163.jpg,HOUSE FINCH
1038,45094,kaggle\archive\train\HOUSE FINCH\164.jpg,HOUSE FINCH
1039,45095,kaggle\archive\train\HOUSE FINCH\165.jpg,HOUSE FINCH
1040,45096,kaggle\archive\train\HOUSE FINCH\166.jpg,HOUSE FINCH
1041,45097,kaggle\archive\train\HOUSE FINCH\167.jpg,HOUSE FINCH
1042,45098,kaggle\archive\train\HOUSE FINCH\168.jpg,HOUSE FINCH
1043,45099,kaggle\archive\train\HOUSE FINCH\169.jpg,HOUSE FINCH
1044,45100,kaggle\archive\train\HOUSE FINCH\170.jpg,HOUSE FINCH
1045,45101,kaggle\archive\train\HOUSE FINCH\171.jpg,HOUSE FINCH
1046,45102,kaggle\archive\train\HOUSE FINCH\172.jpg,HOUSE FINCH
1047,45103,kaggle\archive\train\HOUSE FINCH\173.jpg,HOUSE FINCH
1048,45104,kaggle\archive\train\HOUSE FINCH\174.jpg,HOUSE FINCH
1049,45105,kaggle\archive\train\HOUSE FINCH\175.jpg,HOUSE FINCH
1050,45106,kaggle\archive\train\HOUSE FINCH\176.jpg,HOUSE FINCH
1051,45107,kaggle\archive\train\HOUSE FINCH\177.jpg,HOUSE FINCH
1052,45108,kaggle\archive\train\HOUSE FINCH\178.jpg,HOUSE FINCH
1053,45109,kaggle\archive\train\HOUSE FINCH\179.jpg,HOUSE FINCH
1054,45110,kaggle\archive\train\HOUSE FINCH\180.jpg,HOUSE FINCH
1055,45111,kaggle\archive\train\HOUSE FINCH\181.jpg,HOUSE FINCH
1056,45112,kaggle\archive\train\HOUSE FINCH\182.jpg,HOUSE FINCH
1057,45113,kaggle\archive\train\HOUSE FINCH\183.jpg,HOUSE FINCH
1058,45114,kaggle\archive\train\HOUSE FINCH\184.jpg,HOUSE FINCH
1059,45115,kaggle\archive\train\HOUSE FINCH\185.jpg,HOUSE FINCH
1060,45116,kaggle\archive\train\HOUSE FINCH\186.jpg,HOUSE FINCH
1061,45117,kaggle\archive\train\HOUSE FINCH\187.jpg,HOUSE FINCH
1062,45118,kaggle\archive\train\HOUSE FINCH\188.jpg,HOUSE FINCH
1063,45119,kaggle\archive\train\HOUSE FINCH\189.jpg,HOUSE FINCH
1064,45120,kaggle\archive\train\HOUSE FINCH\190.jpg,HOUSE FINCH
1065,45121,kaggle\archive\train\HOUSE FINCH\191.jpg,HOUSE FINCH
1066,45122,kaggle\archive\train\HOUSE FINCH\192.jpg,HOUSE FINCH
1067,45123,kaggle\archive\train\HOUSE FINCH\193.jpg,HOUSE FINCH
1068,45124,kaggle\archive\train\HOUSE FINCH\194.jpg,HOUSE FINCH
1069,45125,kaggle\archive\train\HOUSE FINCH\195.jpg,HOUSE FINCH
1070,45126,kaggle\archive\train\HOUSE FINCH\196.jpg,HOUSE FINCH
1071,45127,kaggle\archive\train\HOUSE FINCH\197.jpg,HOUSE FINCH
1072,45128,kaggle\archive\train\HOUSE FINCH\198.jpg,HOUSE FINCH
1073,45129,kaggle\archive\train\HOUSE FINCH\199.jpg,HOUSE FINCH
1074,45130,kaggle\archive\train\HOUSE FINCH\200.jpg,HOUSE FINCH
1075,45131,kaggle\archive\train\HOUSE FINCH\201.jpg,HOUSE FINCH
1076,45132,kaggle\archive\train\HOUSE FINCH\202.jpg,HOUSE FINCH
1077,45133,kaggle\archive\train\HOUSE FINCH\203.jpg,HOUSE FINCH
1078,45134,kaggle\archive\train\HOUSE FINCH\204.jpg,HOUSE FINCH
1079,45135,kaggle\archive\train\HOUSE FINCH\205.jpg,HOUSE FINCH
1080,45136,kaggle\archive\train\HOUSE FINCH\206.jpg,HOUSE FINCH
1081,45137,kaggle\archive\train\HOUSE FINCH\207.jpg,HOUSE FINCH
1082,45138,kaggle\archive\train\HOUSE FINCH\208.jpg,HOUSE FINCH
1083,45139,kaggle\archive\train\HOUSE FINCH\209.jpg,HOUSE FINCH
1084,45140,kaggle\archive\train\HOUSE FINCH\210.jpg,HOUSE FINCH
1085,45141,kaggle\archive\train\HOUSE FINCH\211.jpg,HOUSE FINCH
1086,45142,kaggle\archive\train\HOUSE FINCH\212.jpg,HOUSE FINCH
1087,45143,kaggle\archive\train\HOUSE FINCH\213.jpg,HOUSE FINCH
1088,45144,kaggle\archive\train\HOUSE FINCH\214.jpg,HOUSE FINCH
1089,45145,kaggle\archive\train\HOUSE FINCH\215.jpg,HOUSE FINCH
1090,45146,kaggle\archive\train\HOUSE FINCH\216.jpg,HOUSE FINCH
1091,45147,kaggle\archive\train\HOUSE FINCH\217.jpg,HOUSE FINCH
1092,45148,kaggle\archive\train\HOUSE FINCH\218.jpg,HOUSE FINCH
1093,45149,kaggle\archive\train\HOUSE FINCH\219.jpg,HOUSE FINCH
1094,45150,kaggle\archive\train\HOUSE FINCH\220.jpg,HOUSE FINCH
1095,45151,kaggle\archive\train\HOUSE FINCH\221.jpg,HOUSE FINCH
1096,45152,kaggle\archive\train\HOUSE FINCH\222.jpg,HOUSE FINCH
1097,45153,kaggle\archive\train\HOUSE FINCH\223.jpg,HOUSE FINCH
1098,45154,kaggle\archive\train\HOUSE FINCH\224.jpg,HOUSE FINCH
1099,45155,kaggle\archive\train\HOUSE FINCH\225.jpg,HOUSE FINCH
1100,45156,kaggle\archive\train\HOUSE FINCH\226.jpg,HOUSE FINCH
1101,45157,kaggle\archive\train\HOUSE FINCH\227.jpg,HOUSE FINCH
1102,45158,kaggle\archive\train\HOUSE FINCH\228.jpg,HOUSE FINCH
1103,45159,kaggle\archive\train\HOUSE FINCH\229.jpg,HOUSE FINCH
1104,45160,kaggle\archive\train\HOUSE FINCH\230.jpg,HOUSE FINCH
1105,45161,kaggle\archive\train\HOUSE FINCH\231.jpg,HOUSE FINCH
1106,45162,kaggle\archive\train\HOUSE FINCH\232.jpg,HOUSE FINCH
1107,45163,kaggle\archive\train\HOUSE FINCH\233.jpg,HOUSE FINCH
1108,45164,kaggle\archive\train\HOUSE FINCH\234.jpg,HOUSE FINCH
1109,45165,kaggle\archive\train\HOUSE FINCH\235.jpg,HOUSE FINCH
1110,45166,kaggle\archive\train\HOUSE FINCH\236.jpg,HOUSE FINCH
1111,45167,kaggle\archive\train\HOUSE FINCH\237.jpg,HOUSE FINCH
1112,45168,kaggle\archive\train\HOUSE FINCH\238.jpg,HOUSE FINCH
1113,45169,kaggle\archive\train\HOUSE FINCH\239.jpg,HOUSE FINCH
1114,45170,kaggle\archive\train\HOUSE FINCH\240.jpg,HOUSE FINCH
1115,45171,kaggle\archive\train\HOUSE FINCH\241.jpg,HOUSE FINCH
1116,45172,kaggle\archive\train\HOUSE FINCH\242.jpg,HOUSE FINCH
1117,45173,kaggle\archive\train\HOUSE FINCH\243.jpg,HOUSE FINCH
1118,45174,kaggle\archive\train\HOUSE FINCH\244.jpg,HOUSE FINCH
1119,45175,kaggle\archive\train\HOUSE FINCH\245.jpg,HOUSE FINCH
1120,45176,kaggle\archive\train\HOUSE FINCH\246.jpg,HOUSE FINCH
1121,45177,kaggle\archive\train\HOUSE FINCH\247.jpg,HOUSE FINCH
1122,45178,kaggle\archive\train\HOUSE FINCH\248.jpg,HOUSE FINCH
1123,50056,kaggle\archive\train\LAUGHING GULL\001.jpg,LAUGHING GULL
1124,50057,kaggle\archive\train\LAUGHING GULL\002.jpg,LAUGHING GULL
1125,50058,kaggle\archive\train\LAUGHING GULL\003.jpg,LAUGHING GULL
1126,50059,kaggle\archive\train\LAUGHING GULL\004.jpg,LAUGHING GULL
1127,50060,kaggle\archive\train\LAUGHING GULL\005.jpg,LAUGHING GULL
1128,50061,kaggle\archive\train\LAUGHING GULL\006.jpg,LAUGHING GULL
1129,50062,kaggle\archive\train\LAUGHING GULL\007.jpg,LAUGHING GULL
1130,50063,kaggle\archive\train\LAUGHING GULL\008.jpg,LAUGHING GULL
1131,50064,kaggle\archive\train\LAUGHING GULL\009.jpg,LAUGHING GULL
1132,50065,kaggle\archive\train\LAUGHING GULL\010.jpg,LAUGHING GULL
1133,50066,kaggle\archive\train\LAUGHING GULL\011.jpg,LAUGHING GULL
1134,50067,kaggle\archive\train\LAUGHING GULL\012.jpg,LAUGHING GULL
1135,50068,kaggle\archive\train\LAUGHING GULL\013.jpg,LAUGHING GULL
1136,50069,kaggle\archive\train\LAUGHING GULL\014.jpg,LAUGHING GULL
1137,50070,kaggle\archive\train\LAUGHING GULL\015.jpg,LAUGHING GULL
1138,50071,kaggle\archive\train\LAUGHING GULL\016.jpg,LAUGHING GULL
1139,50072,kaggle\archive\train\LAUGHING GULL\017.jpg,LAUGHING GULL
1140,50073,kaggle\archive\train\LAUGHING GULL\018.jpg,LAUGHING GULL
1141,50074,kaggle\archive\train\LAUGHING GULL\019.jpg,LAUGHING GULL
1142,50075,kaggle\archive\train\LAUGHING GULL\020.jpg,LAUGHING GULL
1143,50076,kaggle\archive\train\LAUGHING GULL\021.jpg,LAUGHING GULL
1144,50077,kaggle\archive\train\LAUGHING GULL\022.jpg,LAUGHING GULL
1145,50078,kaggle\archive\train\LAUGHING GULL\023.jpg,LAUGHING GULL
1146,50079,kaggle\archive\train\LAUGHING GULL\024.jpg,LAUGHING GULL
1147,50080,kaggle\archive\train\LAUGHING GULL\025.jpg,LAUGHING GULL
1148,50081,kaggle\archive\train\LAUGHING GULL\026.jpg,LAUGHING GULL
1149,50082,kaggle\archive\train\LAUGHING GULL\027.jpg,LAUGHING GULL
1150,50083,kaggle\archive\train\LAUGHING GULL\028.jpg,LAUGHING GULL
1151,50084,kaggle\archive\train\LAUGHING GULL\029.jpg,LAUGHING GULL
1152,50085,kaggle\archive\train\LAUGHING GULL\030.jpg,LAUGHING GULL
1153,50086,kaggle\archive\train\LAUGHING GULL\031.jpg,LAUGHING GULL
1154,50087,kaggle\archive\train\LAUGHING GULL\032.jpg,LAUGHING GULL
1155,50088,kaggle\archive\train\LAUGHING GULL\033.jpg,LAUGHING GULL
1156,50089,kaggle\archive\train\LAUGHING GULL\034.jpg,LAUGHING GULL
1157,50090,kaggle\archive\train\LAUGHING GULL\035.jpg,LAUGHING GULL
1158,50091,kaggle\archive\train\LAUGHING GULL\036.jpg,LAUGHING GULL
1159,50092,kaggle\archive\train\LAUGHING GULL\037.jpg,LAUGHING GULL
1160,50093,kaggle\archive\train\LAUGHING GULL\038.jpg,LAUGHING GULL
1161,50094,kaggle\archive\train\LAUGHING GULL\039.jpg,LAUGHING GULL
1162,50095,kaggle\archive\train\LAUGHING GULL\040.jpg,LAUGHING GULL
1163,50096,kaggle\archive\train\LAUGHING GULL\041.jpg,LAUGHING GULL
1164,50097,kaggle\archive\train\LAUGHING GULL\042.jpg,LAUGHING GULL
1165,50098,kaggle\archive\train\LAUGHING GULL\043.jpg,LAUGHING GULL
1166,50099,kaggle\archive\train\LAUGHING GULL\044.jpg,LAUGHING GULL
1167,50100,kaggle\archive\train\LAUGHING GULL\045.jpg,LAUGHING GULL
1168,50101,kaggle\archive\train\LAUGHING GULL\046.jpg,LAUGHING GULL
1169,50102,kaggle\archive\train\LAUGHING GULL\047.jpg,LAUGHING GULL
1170,50103,kaggle\archive\train\LAUGHING GULL\048.jpg,LAUGHING GULL
1171,50104,kaggle\archive\train\LAUGHING GULL\049.jpg,LAUGHING GULL
1172,50105,kaggle\archive\train\LAUGHING GULL\050.jpg,LAUGHING GULL
1173,50106,kaggle\archive\train\LAUGHING GULL\051.jpg,LAUGHING GULL
1174,50107,kaggle\archive\train\LAUGHING GULL\052.jpg,LAUGHING GULL
1175,50108,kaggle\archive\train\LAUGHING GULL\053.jpg,LAUGHING GULL
1176,50109,kaggle\archive\train\LAUGHING GULL\054.jpg,LAUGHING GULL
1177,50110,kaggle\archive\train\LAUGHING GULL\055.jpg,LAUGHING GULL
1178,50111,kaggle\archive\train\LAUGHING GULL\056.jpg,LAUGHING GULL
1179,50112,kaggle\archive\train\LAUGHING GULL\057.jpg,LAUGHING GULL
1180,50113,kaggle\archive\train\LAUGHING GULL\058.jpg,LAUGHING GULL
1181,50114,kaggle\archive\train\LAUGHING GULL\059.jpg,LAUGHING GULL
1182,50115,kaggle\archive\train\LAUGHING GULL\060.jpg,LAUGHING GULL
1183,50116,kaggle\archive\train\LAUGHING GULL\061.jpg,LAUGHING GULL
1184,50117,kaggle\archive\train\LAUGHING GULL\062.jpg,LAUGHING GULL
1185,50118,kaggle\archive\train\LAUGHING GULL\063.jpg,LAUGHING GULL
1186,50119,kaggle\archive\train\LAUGHING GULL\064.jpg,LAUGHING GULL
1187,50120,kaggle\archive\train\LAUGHING GULL\065.jpg,LAUGHING GULL
1188,50121,kaggle\archive\train\LAUGHING GULL\066.jpg,LAUGHING GULL
1189,50122,kaggle\archive\train\LAUGHING GULL\067.jpg,LAUGHING GULL
1190,50123,kaggle\archive\train\LAUGHING GULL\068.jpg,LAUGHING GULL
1191,50124,kaggle\archive\train\LAUGHING GULL\069.jpg,LAUGHING GULL
1192,50125,kaggle\archive\train\LAUGHING GULL\070.jpg,LAUGHING GULL
1193,50126,kaggle\archive\train\LAUGHING GULL\071.jpg,LAUGHING GULL
1194,50127,kaggle\archive\train\LAUGHING GULL\072.jpg,LAUGHING GULL
1195,50128,kaggle\archive\train\LAUGHING GULL\073.jpg,LAUGHING GULL
1196,50129,kaggle\archive\train\LAUGHING GULL\074.jpg,LAUGHING GULL
1197,50130,kaggle\archive\train\LAUGHING GULL\075.jpg,LAUGHING GULL
1198,50131,kaggle\archive\train\LAUGHING GULL\076.jpg,LAUGHING GULL
1199,50132,kaggle\archive\train\LAUGHING GULL\077.jpg,LAUGHING GULL
1200,50133,kaggle\archive\train\LAUGHING GULL\078.jpg,LAUGHING GULL
1201,50134,kaggle\archive\train\LAUGHING GULL\079.jpg,LAUGHING GULL
1202,50135,kaggle\archive\train\LAUGHING GULL\080.jpg,LAUGHING GULL
1203,50136,kaggle\archive\train\LAUGHING GULL\081.jpg,LAUGHING GULL
1204,50137,kaggle\archive\train\LAUGHING GULL\082.jpg,LAUGHING GULL
1205,50138,kaggle\archive\train\LAUGHING GULL\083.jpg,LAUGHING GULL
1206,50139,kaggle\archive\train\LAUGHING GULL\084.jpg,LAUGHING GULL
1207,50140,kaggle\archive\train\LAUGHING GULL\085.jpg,LAUGHING GULL
1208,50141,kaggle\archive\train\LAUGHING GULL\086.jpg,LAUGHING GULL
1209,50142,kaggle\archive\train\LAUGHING GULL\087.jpg,LAUGHING GULL
1210,50143,kaggle\archive\train\LAUGHING GULL\088.jpg,LAUGHING GULL
1211,50144,kaggle\archive\train\LAUGHING GULL\089.jpg,LAUGHING GULL
1212,50145,kaggle\archive\train\LAUGHING GULL\090.jpg,LAUGHING GULL
1213,50146,kaggle\archive\train\LAUGHING GULL\091.jpg,LAUGHING GULL
1214,50147,kaggle\archive\train\LAUGHING GULL\092.jpg,LAUGHING GULL
1215,50148,kaggle\archive\train\LAUGHING GULL\093.jpg,LAUGHING GULL
1216,50149,kaggle\archive\train\LAUGHING GULL\094.jpg,LAUGHING GULL
1217,50150,kaggle\archive\train\LAUGHING GULL\095.jpg,LAUGHING GULL
1218,50151,kaggle\archive\train\LAUGHING GULL\096.jpg,LAUGHING GULL
1219,50152,kaggle\archive\train\LAUGHING GULL\097.jpg,LAUGHING GULL
1220,50153,kaggle\archive\train\LAUGHING GULL\098.jpg,LAUGHING GULL
1221,50154,kaggle\archive\train\LAUGHING GULL\099.jpg,LAUGHING GULL
1222,50155,kaggle\archive\train\LAUGHING GULL\100.jpg,LAUGHING GULL
1223,50156,kaggle\archive\train\LAUGHING GULL\101.jpg,LAUGHING GULL
1224,50157,kaggle\archive\train\LAUGHING GULL\102.jpg,LAUGHING GULL
1225,50158,kaggle\archive\train\LAUGHING GULL\103.jpg,LAUGHING GULL
1226,50159,kaggle\archive\train\LAUGHING GULL\104.jpg,LAUGHING GULL
1227,50160,kaggle\archive\train\LAUGHING GULL\105.jpg,LAUGHING GULL
1228,50161,kaggle\archive\train\LAUGHING GULL\106.jpg,LAUGHING GULL
1229,50162,kaggle\archive\train\LAUGHING GULL\107.jpg,LAUGHING GULL
1230,50163,kaggle\archive\train\LAUGHING GULL\108.jpg,LAUGHING GULL
1231,50164,kaggle\archive\train\LAUGHING GULL\109.jpg,LAUGHING GULL
1232,50165,kaggle\archive\train\LAUGHING GULL\110.jpg,LAUGHING GULL
1233,50166,kaggle\archive\train\LAUGHING GULL\111.jpg,LAUGHING GULL
1234,50167,kaggle\archive\train\LAUGHING GULL\112.jpg,LAUGHING GULL
1235,50168,kaggle\archive\train\LAUGHING GULL\113.jpg,LAUGHING GULL
1236,50169,kaggle\archive\train\LAUGHING GULL\114.jpg,LAUGHING GULL
1237,50170,kaggle\archive\train\LAUGHING GULL\115.jpg,LAUGHING GULL
1238,50171,kaggle\archive\train\LAUGHING GULL\116.jpg,LAUGHING GULL
1239,50172,kaggle\archive\train\LAUGHING GULL\117.jpg,LAUGHING GULL
1240,50173,kaggle\archive\train\LAUGHING GULL\118.jpg,LAUGHING GULL
1241,50174,kaggle\archive\train\LAUGHING GULL\119.jpg,LAUGHING GULL
1242,50175,kaggle\archive\train\LAUGHING GULL\120.jpg,LAUGHING GULL
1243,50176,kaggle\archive\train\LAUGHING GULL\121.jpg,LAUGHING GULL
1244,50177,kaggle\archive\train\LAUGHING GULL\122.jpg,LAUGHING GULL
1245,50178,kaggle\archive\train\LAUGHING GULL\123.jpg,LAUGHING GULL
1246,50179,kaggle\archive\train\LAUGHING GULL\124.jpg,LAUGHING GULL
1247,50180,kaggle\archive\train\LAUGHING GULL\125.jpg,LAUGHING GULL
1248,50181,kaggle\archive\train\LAUGHING GULL\126.jpg,LAUGHING GULL
1249,50182,kaggle\archive\train\LAUGHING GULL\127.jpg,LAUGHING GULL
1250,50183,kaggle\archive\train\LAUGHING GULL\128.jpg,LAUGHING GULL
1251,50184,kaggle\archive\train\LAUGHING GULL\129.jpg,LAUGHING GULL
1252,50185,kaggle\archive\train\LAUGHING GULL\130.jpg,LAUGHING GULL
1253,50186,kaggle\archive\train\LAUGHING GULL\131.jpg,LAUGHING GULL
1254,50187,kaggle\archive\train\LAUGHING GULL\132.jpg,LAUGHING GULL
1255,50188,kaggle\archive\train\LAUGHING GULL\133.jpg,LAUGHING GULL
1256,50189,kaggle\archive\train\LAUGHING GULL\134.jpg,LAUGHING GULL
1257,50190,kaggle\archive\train\LAUGHING GULL\135.jpg,LAUGHING GULL
1258,50191,kaggle\archive\train\LAUGHING GULL\136.jpg,LAUGHING GULL
1259,50192,kaggle\archive\train\LAUGHING GULL\137.jpg,LAUGHING GULL
1260,50193,kaggle\archive\train\LAUGHING GULL\138.jpg,LAUGHING GULL
1261,50194,kaggle\archive\train\LAUGHING GULL\139.jpg,LAUGHING GULL
1262,50195,kaggle\archive\train\LAUGHING GULL\140.jpg,LAUGHING GULL
1263,50196,kaggle\archive\train\LAUGHING GULL\141.jpg,LAUGHING GULL
1264,50197,kaggle\archive\train\LAUGHING GULL\142.jpg,LAUGHING GULL
1265,50198,kaggle\archive\train\LAUGHING GULL\143.jpg,LAUGHING GULL
1266,50199,kaggle\archive\train\LAUGHING GULL\144.jpg,LAUGHING GULL
1267,50200,kaggle\archive\train\LAUGHING GULL\145.jpg,LAUGHING GULL
1268,50201,kaggle\archive\train\LAUGHING GULL\146.jpg,LAUGHING GULL
1269,50202,kaggle\archive\train\LAUGHING GULL\147.jpg,LAUGHING GULL
1270,50203,kaggle\archive\train\LAUGHING GULL\148.jpg,LAUGHING GULL
1271,50204,kaggle\archive\train\LAUGHING GULL\149.jpg,LAUGHING GULL
1272,50205,kaggle\archive\train\LAUGHING GULL\150.jpg,LAUGHING GULL
1273,50206,kaggle\archive\train\LAUGHING GULL\151.jpg,LAUGHING GULL
1274,50207,kaggle\archive\train\LAUGHING GULL\152.jpg,LAUGHING GULL
1275,50208,kaggle\archive\train\LAUGHING GULL\153.jpg,LAUGHING GULL
1276,50209,kaggle\archive\train\LAUGHING GULL\154.jpg,LAUGHING GULL
1277,50210,kaggle\archive\train\LAUGHING GULL\155.jpg,LAUGHING GULL
1278,50211,kaggle\archive\train\LAUGHING GULL\156.jpg,LAUGHING GULL
1279,50212,kaggle\archive\train\LAUGHING GULL\157.jpg,LAUGHING GULL
1280,50213,kaggle\archive\train\LAUGHING GULL\158.jpg,LAUGHING GULL
1281,50214,kaggle\archive\train\LAUGHING GULL\159.jpg,LAUGHING GULL
1282,50215,kaggle\archive\train\LAUGHING GULL\160.jpg,LAUGHING GULL
1283,50216,kaggle\archive\train\LAUGHING GULL\161.jpg,LAUGHING GULL
1284,50217,kaggle\archive\train\LAUGHING GULL\162.jpg,LAUGHING GULL
1285,50218,kaggle\archive\train\LAUGHING GULL\163.jpg,LAUGHING GULL
1286,50219,kaggle\archive\train\LAUGHING GULL\164.jpg,LAUGHING GULL
1287,50220,kaggle\archive\train\LAUGHING GULL\165.jpg,LAUGHING GULL
1288,50221,kaggle\archive\train\LAUGHING GULL\166.jpg,LAUGHING GULL
1289,50222,kaggle\archive\train\LAUGHING GULL\167.jpg,LAUGHING GULL
1290,50223,kaggle\archive\train\LAUGHING GULL\168.jpg,LAUGHING GULL
1291,50224,kaggle\archive\train\LAUGHING GULL\169.jpg,LAUGHING GULL
1292,50225,kaggle\archive\train\LAUGHING GULL\170.jpg,LAUGHING GULL
1293,50226,kaggle\archive\train\LAUGHING GULL\171.jpg,LAUGHING GULL
1294,50227,kaggle\archive\train\LAUGHING GULL\172.jpg,LAUGHING GULL
1295,50228,kaggle\archive\train\LAUGHING GULL\173.jpg,LAUGHING GULL
1296,50229,kaggle\archive\train\LAUGHING GULL\174.jpg,LAUGHING GULL
1297,50230,kaggle\archive\train\LAUGHING GULL\175.jpg,LAUGHING GULL
1298,50231,kaggle\archive\train\LAUGHING GULL\176.jpg,LAUGHING GULL
1299,50232,kaggle\archive\train\LAUGHING GULL\177.jpg,LAUGHING GULL
1300,50233,kaggle\archive\train\LAUGHING GULL\178.jpg,LAUGHING GULL
1301,50234,kaggle\archive\train\LAUGHING GULL\179.jpg,LAUGHING GULL
1302,50235,kaggle\archive\train\LAUGHING GULL\180.jpg,LAUGHING GULL
1303,50236,kaggle\archive\train\LAUGHING GULL\181.jpg,LAUGHING GULL
1304,50237,kaggle\archive\train\LAUGHING GULL\182.jpg,LAUGHING GULL
1305,50238,kaggle\archive\train\LAUGHING GULL\183.jpg,LAUGHING GULL
1306,50239,kaggle\archive\train\LAUGHING GULL\184.jpg,LAUGHING GULL
1307,50240,kaggle\archive\train\LAUGHING GULL\185.jpg,LAUGHING GULL
1308,50241,kaggle\archive\train\LAUGHING GULL\186.jpg,LAUGHING GULL
1309,50242,kaggle\archive\train\LAUGHING GULL\187.jpg,LAUGHING GULL
1310,50243,kaggle\archive\train\LAUGHING GULL\188.jpg,LAUGHING GULL
1311,50244,kaggle\archive\train\LAUGHING GULL\189.jpg,LAUGHING GULL
1312,50245,kaggle\archive\train\LAUGHING GULL\190.jpg,LAUGHING GULL
1313,50246,kaggle\archive\train\LAUGHING GULL\191.jpg,LAUGHING GULL
1314,50247,kaggle\archive\train\LAUGHING GULL\192.jpg,LAUGHING GULL
1315,50248,kaggle\archive\train\LAUGHING GULL\193.jpg,LAUGHING GULL
1316,50249,kaggle\archive\train\LAUGHING GULL\194.jpg,LAUGHING GULL
1317,50250,kaggle\archive\train\LAUGHING GULL\195.jpg,LAUGHING GULL
1318,50251,kaggle\archive\train\LAUGHING GULL\196.jpg,LAUGHING GULL
1319,50252,kaggle\archive\train\LAUGHING GULL\197.jpg,LAUGHING GULL
1320,50253,kaggle\archive\train\LAUGHING GULL\198.jpg,LAUGHING GULL
1321,50254,kaggle\archive\train\LAUGHING GULL\199.jpg,LAUGHING GULL
1322,50255,kaggle\archive\train\LAUGHING GULL\200.jpg,LAUGHING GULL
1323,50256,kaggle\archive\train\LAUGHING GULL\201.jpg,LAUGHING GULL
1324,50257,kaggle\archive\train\LAUGHING GULL\202.jpg,LAUGHING GULL
